"id"	"forme"	"label"
"jacquesfulgence"	"Jacques Fulgence"	"forme alternative"
"jj"	"Jacques J"	"forme alternative"
"jj"	"Jacques Jouet"	"forme alternative"
"jacquesphone"	"Jacques PHONE"	"forme alternative"
"jacquesponsard"	"Jacques Ponsard"	"forme alternative"
"jacquesprevert"	"Jacques Prévert"	"forme alternative"
"jr"	"Jacques R"	"forme alternative"
"rigaud"	"Jacques Rig."	"forme alternative"
"rigaud"	"Jacques Rigaud"	"forme alternative"
"jr"	"Jacques Roubaud"	"forme alternative"
"jacquesyonnet"	"Jacques Yonnet"	"forme alternative"
"jb"	"jacquesb"	"forme alternative"
"jb"	"jacquesbens"	"forme alternative"
"jd"	"jacquesd"	"forme alternative"
"jd"	"jacquesduchateau"	"forme alternative"
"jj"	"jacquesj"	"forme alternative"
"jj"	"jacquesjouet"	"forme alternative"
"jr"	"jacquesr"	"forme alternative"
"jr"	"jacquesroubaud"	"forme alternative"
"alainjacquet"	"Jacquet"	"forme alternative"
"alainjacquet"	"Jacquet, Alain"	"forme préférée"
"yvesjaigu"	"Jaigu, Yves"	"forme préférée"
"hjames"	"James"	"forme alternative"
"hjames"	"James Merville"	"forme alternative"
"jamesmerville"	"James Merville"	"forme alternative"
"hjames"	"James, Henry"	"forme préférée"
"francisjammes"	"Jammes, Francis"	"forme préférée"
"ijan"	"Jan, I."	"forme alternative"
"ijan"	"Jan, Isabelle"	"forme préférée"
"janecolling"	"Jane Colling"	"forme alternative"
"janet"	"Janet"	"forme préférée"
"janet"	"JANET"	"forme alternative"
"mauricejanet"	"Janet, Maurice"	"forme préférée"
"jany"	"Jany"	"forme préférée"
"jaquetcardon"	"Jaquet Cardon"	"forme alternative"
"jarry"	"Jarry"	"forme préférée"
"jarry"	"JARRY"	"forme alternative"
"ajary"	"Jarry, Alfred"	"forme préférée"
"jaulin"	"Jaulin"	"forme alternative"
"jaulin"	"JAULIN"	"forme alternative"
"bernardjaulin"	"Jaulin, B."	"forme alternative"
"bernardjaulin"	"Jaulin, Bernard"	"forme préférée"
"bernardjazy"	"Jazy, Bernard"	"forme préférée"
"jb"	"JB"	"forme alternative"
"jb"	"jb"	"forme alternative"
"jb"	"JB."	"forme alternative"
"jb"	"jbens"	"forme alternative"
"jc"	"Jc"	"forme préférée"
"jc"	"JC"	"forme alternative"
"renard"	"JC Renard"	"forme alternative"
"jd"	"JD"	"forme alternative"
"jd"	"jd"	"forme alternative"
"jd"	"JD."	"forme alternative"
"jd"	"jduchateau"	"forme alternative"
"jean"	"Jean"	"forme alternative"
"jeanbaudot"	"Jean Baudot"	"forme alternative"
"jeanbenabou"	"Jean Bénabou"	"forme alternative"
"jeanborzic"	"Jean BORZIC"	"forme alternative"
"jeancamion"	"Jean Camion"	"forme alternative"
"cocteau"	"Jean Cocteau"	"forme alternative"
"jeandelarcher"	"Jean de Larcher"	"forme alternative"
"jeandelmas"	"Jean Delmas"	"forme alternative"
"jeandubuffet"	"Jean Dubuffet"	"forme alternative"
"jeaneffel"	"Jean EFFEL"	"forme alternative"
"jeaneffel"	"Jean Effel"	"forme alternative"
"jeanetiennemarie"	"Jean Etienne Marie"	"forme alternative"
"jeanfaktor"	"Jean Faktor"	"forme alternative"
"jeanferry"	"Jean Ferry"	"forme alternative"
"jeangrenier"	"Jean Grenier"	"forme alternative"
"jeanguenot"	"Jean Guénot"	"forme alternative"
"jl"	"Jean L"	"forme alternative"
"jl"	"Jean Lescure"	"forme alternative"
"jeanloupriviere"	"Jean Loup Rivière"	"forme alternative"
"jeanmagne"	"Jean MAGNE"	"forme alternative"
"jeanmargat"	"Jean Margat"	"forme alternative"
"jeanmarie"	"Jean Marie"	"forme alternative"
"jeanmayer"	"Jean Mayer"	"forme alternative"
"jeanmitry"	"Jean Mitry"	"forme alternative"
"molinet"	"Jean Molinet"	"forme alternative"
"jeanmolino"	"Jean Molino"	"forme alternative"
"jeanmoreas"	"Jean Moreas"	"forme alternative"
"jeanmorel"	"Jean Morel"	"forme alternative"
"jeannocher"	"Jean Nocher"	"forme alternative"
"jeanparis"	"Jean Paris"	"forme alternative"
"paulhan"	"Jean Paulhan"	"forme alternative"
"jpbalpe"	"Jean Pierre Balpe"	"forme alternative"
"jeanpierredekerraoul"	"Jean Pierre de Kerraoul"	"forme alternative"
"jq"	"Jean Q"	"forme alternative"
"jq"	"Jean Queval"	"forme alternative"
"jeanracine"	"Jean Racine"	"forme alternative"
"jeanray"	"Jean Ray"	"forme alternative"
"pierrejeanremi"	"Jean Rémi, Pierre"	"forme préférée"
"jeanrey"	"Jean Rey"	"forme alternative"
"jeansuberville"	"Jean Suberville"	"forme alternative"
"jeantardieu"	"Jean Tardieu"	"forme alternative"
"jeantardieu"	"Jean TARDIEU"	"forme alternative"
"jeanclaudeherz"	"Jean-Claude Herz"	"forme alternative"
"jeanclaudeherz"	"Jean-Claude HERZ"	"forme alternative"
"jeanmariequeneau"	"Jean-Marie Queneau"	"forme alternative"
"cortada"	"Jean-Paul Cortada"	"forme alternative"
"jeanpaulhebert"	"Jean-Paul Hébert"	"forme alternative"
"jeandillou"	"Jeandillou"	"forme préférée"
"jl"	"jeanl"	"forme alternative"
"jl"	"jeanlescure"	"forme alternative"
"jeanmariequeneau"	"jeanmariequeneau"	"forme alternative"
"paulhan"	"jeanpaulhan"	"forme alternative"
"jq"	"jeanq"	"forme alternative"
"jq"	"jeanqueval"	"forme alternative"
"jeffries"	"Jeffries"	"forme préférée"
"cocteau"	"Jehan Cocteau"	"forme alternative"
"jehanmechinot"	"Jehan MECHINOT"	"forme alternative"
"molinet"	"Jehan Molinet"	"forme alternative"
"bjerome"	"Jérôme, B."	"forme préférée"
"pjerome"	"Jérôme, P…"	"forme préférée"
"jesuites"	"Jésuites"	"forme préférée"
"jesuscamareiros"	"Jesus Camareiros"	"forme alternative"
"jesuschrist"	"Jésus-Christ"	"forme préférée"
"jimgasperin"	"Jim Gasperin"	"forme alternative"
"jj"	"JJ"	"forme alternative"
"jj"	"JJ."	"forme alternative"
"jj"	"jjouet"	"forme alternative"
"jl"	"JL"	"forme alternative"
"jl"	"jl"	"forme alternative"
"jl"	"JL "	"forme alternative"
"jl"	"jlescure"	"forme alternative"
"klinkenberg"	"JM Klinkenberg"	"forme alternative"
"jeanmariequeneau"	"JMQ"	"forme alternative"
"jeanmariequeneau"	"jmq"	"forme alternative"
"jo"	"Jo"	"forme préférée"
"joannon"	"Joannon"	"forme préférée"
"jodelle"	"Jodelle"	"forme préférée"
"johnashbery"	"John Ashbery"	"forme alternative"
"johnberryman"	"John Berryman"	"forme alternative"
"johnbrunner"	"John Brunner"	"forme alternative"
"johncage"	"John Cage"	"forme alternative"
"johncrombie"	"John Crombie"	"forme alternative"
"johngreaves"	"John Greaves"	"forme alternative"
"johnhulme"	"John Hulme"	"forme alternative"
"johnupdike"	"John Updike"	"forme alternative"
"tomjohnson"	"Johnson, Tom"	"forme préférée"
"pierrejoinul"	"Joinul, Pierre"	"forme préférée"
"jolles"	"Jolles"	"forme préférée"
"jorif"	"Jorif"	"forme préférée"
"josedelacolina"	"Jose de la Colina"	"forme alternative"
"joselupin"	"José Lupin"	"forme alternative"
"josephboulmier"	"Joseph Boulmier"	"forme alternative"
"josephoulipo"	"Joseph Oulipo"	"forme alternative"
"jost"	"Jost"	"forme préférée"
"juliettejost"	"Jost, Juliette"	"forme préférée"
"jouanard"	"Jouanard"	"forme préférée"
"jouanard"	"Jouannard"	"forme alternative"
"mariejouannic"	"Jouannic, Marie"	"forme préférée"
"jj"	"Jouet"	"forme alternative"
"jj"	"jouet"	"forme alternative"
"jj"	"Jouet Jacques"	"forme alternative"
"jj"	"Jouet, Jacques"	"forme préférée"
"jj"	"jouetjacques"	"forme alternative"
"elisejouhandeau"	"Jouhandeau, Elise"	"forme préférée"
"journaud"	"Journaud"	"forme préférée"
"joyce"	"Joyce"	"forme préférée"
"paulhan"	"jp"	"forme alternative"
"jeanpierredekerraoul"	"JPK"	"forme alternative"
"jq"	"JQ"	"forme alternative"
"jq"	"jq"	"forme alternative"
"jq"	"JQ."	"forme alternative"
"jq"	"jqueval"	"forme alternative"
"jr"	"JR"	"forme alternative"
"jr"	"jr"	"forme alternative"
"jr"	"JR."	"forme alternative"
"jr"	"jroubaud"	"forme alternative"
"juanrodolfowilcox"	"Juan Rodolfo Wilcox"	"forme alternative"
"jugurtha"	"Jugurtha"	"forme préférée"
"julesdemarthold"	"Jules de Marthold"	"forme alternative"
"julesdereseguier"	"Jules de Reséguier"	"forme alternative"
"juleshuret"	"Jules Huret"	"forme alternative"
"juleslefevredeumier"	"Jules Lefèvre-Deumier"	"forme alternative"
"julesromains"	"Jules Romains"	"forme alternative"
"julesvalles"	"Jules Vallès"	"forme alternative"
"julesverne"	"Jules Verne"	"forme alternative"
"julien"	"Julien"	"forme préférée"
"julientorma"	"Julien Torma"	"forme alternative"
"juliettejost"	"Juliette Jost"	"forme alternative"
"juliocamillo"	"Julio Camillo"	"forme alternative"
"cortazar"	"Julio Cortazar"	"forme alternative"
"watanabe"	"K. Watanabé"	"forme alternative"
"kafka"	"Kafka"	"forme préférée"
"tkahan"	"Kahan, Théo"	"forme préférée"
"constantinkaiteris"	"Kaïteris, Constantin"	"forme préférée"
"kalman"	"Kalman"	"forme préférée"
"kandinsky"	"Kandinsky"	"forme préférée"
"alphonsekarr"	"Karr, Alphonse"	"forme préférée"
"pkast"	"Kast, Pierre"	"forme préférée"
"arnoldkaufmann"	"Kaufmann, Arnold"	"forme préférée"
"danykaye"	"Kaye, Dany"	"forme préférée"
"kazuowaranabe"	"Kazuo Waranabé"	"forme alternative"
"kazuowaranabe"	"Kazuo Watanabé"	"forme alternative"
"kazurawatanabe"	"Kazura Watanabé"	"forme alternative"
"busterkeaton"	"Keaton, Buster"	"forme préférée"
"keisel"	"Keisel"	"forme préférée"
"kelleman"	"Kelleman"	"forme préférée"
"kennethfairy"	"Kenneth Fairy"	"forme alternative"
"kennethkoch"	"Kenneth Koch"	"forme alternative"
"kepler"	"Képler"	"forme préférée"
"jeanpierredekerraoul"	"Kerraou"	"forme alternative"
"jeanpierredekerraoul"	"Kerraoul"	"forme alternative"
"khan"	"Khan"	"forme préférée"
"klebnikhov"	"Khlebnikov"	"forme préférée"
"klebnikhov"	"Khlebnikov"	"forme alternative"
"klebnikhov"	"Khlebnnikov"	"forme alternative"
"khulmann"	"Khulmann"	"forme préférée"
"scottkim"	"Kim, Scott"	"forme préférée"
"kirklund"	"Kirklund"	"forme préférée"
"kirklund"	"KIRKLUND"	"forme alternative"
"kleber"	"Kleber"	"forme préférée"
"klebnikhov"	"Klebnikhov"	"forme alternative"
"klein"	"Klein"	"forme préférée"
"gklein"	"Klein, Gérard"	"forme préférée"
"sheldonklein"	"Klein, Sheldon"	"forme préférée"
"klerhnikov"	"Klerhnikov"	"forme préférée"
"klinkenberg"	"Klinkenberg"	"forme alternative"
"klinkenberg"	"Klinkenberg, Jm"	"forme préférée"
"klinkenberg"	"Klinkenberg."	"forme alternative"
"kennethkoch"	"Koch"	"forme alternative"
"kennethkoch"	"Koch, Kenneth"	"forme préférée"
"kodratov"	"Kodratov"	"forme préférée"
"kodratov"	"KODRATOV"	"forme alternative"
"koenig"	"Koenig"	"forme préférée"
"kolebka"	"Kolebka"	"forme préférée"
"kramer"	"Kramer"	"forme préférée"
"kreisel"	"Kreisel"	"forme alternative"
"kreisel"	"KREISEL"	"forme alternative"
"georgkreisel"	"Kreisel, G."	"forme alternative"
"georgkreisel"	"Kreisel, Georg"	"forme préférée"
"qkuhlmann"	"Kuhlmann, Quirinus"	"forme préférée"
"la"	"L"	"forme alternative"
"le"	"L Et"	"forme alternative"
"la"	"l_"	"forme alternative"
"lcarroll"	"L. Carroll"	"forme alternative"
"le"	"L. E."	"forme alternative"
"le"	"L. Etienne"	"forme alternative"
"meigret"	"L. Meigret"	"forme alternative"
"le"	"L.E"	"forme alternative"
"le"	"L.E."	"forme alternative"
"ledickson"	"L.E. DICKSON"	"forme alternative"
"legperec"	"L.E. G. PEREC"	"forme alternative"
"le"	"L.E. ?"	"forme alternative"
"labbebauvais"	"l'abbé Bauvais"	"forme alternative"
"labbepiron"	"l'Abbé Piron"	"forme alternative"
"leclech"	"L'esclave Leclech"	"forme alternative"
"lafontaine"	"La Fontaine"	"forme alternative"
"larochefoucault"	"la Rochefoucault"	"forme alternative"
"luclabanniere"	"Labanniere, Luc"	"forme préférée"
"labiche"	"Labiche"	"forme préférée"
"lacan"	"Lacan"	"forme préférée"
"francoislachenale"	"Lachenale, François"	"forme préférée"
"laclos"	"Laclos"	"forme préférée"
"michellaclos"	"Laclos, Michel"	"forme préférée"
"lacroix"	"Lacroix"	"forme préférée"
"ladygodiva"	"Lady Godiva"	"forme alternative"
"laforgue"	"Laforgue"	"forme préférée"
"lagarde"	"Lagarde"	"forme préférée"
"laine"	"Lainé"	"forme alternative"
"laine"	"Lainé, P"	"forme alternative"
"laine"	"Lainé, Pascal"	"forme préférée"
"lalande"	"Lalande"	"forme préférée"
"lalanne"	"Lalanne"	"forme préférée"
"lalanne"	"lalanne"	"forme alternative"
"lamartine"	"Lamartine"	"forme préférée"
"georgeslambrichs"	"Lambrichs, Georges"	"forme préférée"
"mlamensch"	"Lamensch, Marco"	"forme préférée"
"lamy"	"Lamy"	"forme alternative"
"lamy"	"Lamy, Yves"	"forme préférée"
"alainlance"	"Lance, Alain"	"forme préférée"
"lancri"	"Lancri"	"forme préférée"
"landru"	"Landru"	"forme préférée"
"harrylangdon"	"Langdon, Harry"	"forme préférée"
"lanoux"	"Lanoux"	"forme préférée"
"armandlanoux"	"Lanoux, Armand"	"forme préférée"
"bobbylapointe"	"Lapointe, Bobby"	"forme préférée"
"larousse"	"Larousse"	"forme préférée"
"pierrelarousse"	"Larousse, Pierre"	"forme préférée"
"lartigue"	"Lartigue"	"forme alternative"
"lartigue"	"Lartigue, Pierre"	"forme préférée"
"lascault"	"Lascault"	"forme alternative"
"gilbertlascault"	"Lascault, Gilbert"	"forme alternative"
"gilbertlascault"	"Lascault, Gilbert"	"forme préférée"
"marienoellelasne"	"Lasne, Marie-Noëlle"	"forme préférée"
"lasphrise"	"Lasphrise"	"forme préférée"
"mlatis"	"Latis"	"forme préférée"
"mlatis"	"latis"	"forme alternative"
"mlatis"	"Latis, M."	"forme alternative"
"laucou"	"Laucou"	"forme préférée"
"laucou"	"LAUCOU"	"forme alternative"
"laurariding"	"Laura Riding"	"forme alternative"
"laurel"	"Laurel"	"forme préférée"
"laurelhardy"	"Laurel & Hardy"	"forme alternative"
"laurentchabin"	"Laurent Chabin"	"forme alternative"
"lautreamont"	"Lautréamont"	"forme préférée"
"toulouselautrec"	"Lautrec, Toulouse"	"forme préférée"
"hlavagne"	"Lavagne, Henri"	"forme préférée"
"pmlavorel"	"Lavorel, P.M."	"forme préférée"
"lawrence"	"Lawrence"	"forme préférée"
"bernardlazare"	"Lazare, Bernard"	"forme préférée"
"le"	"LE"	"forme alternative"
"le"	"le"	"forme alternative"
"leclech"	"LE CLEC'H"	"forme alternative"
"leclech"	"Le Clec'h"	"forme alternative"
"leclech"	"Le Clec'h, Guy "	"forme alternative"
"leclech"	"Le Clech"	"forme alternative"
"leclech"	"Le Clech'"	"forme alternative"
"leclech"	"LE CLECH'"	"forme alternative"
"leclech"	"Le Clech', Gérard"	"forme alternative"
"leclech"	"Le Clech', Guy"	"forme préférée"
"leclech"	"LE CLEIC'H"	"forme alternative"
"leclezio"	"Le Clezio"	"forme alternative"
"leclezio"	"Le Clézio"	"forme alternative"
"legloupier"	"Le Gloupier"	"forme alternative"
"legloupier"	"Le Gloupier, F."	"forme alternative"
"francoislegloupier"	"Le Gloupier, François"	"forme préférée"
"fll"	"Le Lionnais"	"forme alternative"
"fll"	"Le Lionnais François"	"forme alternative"
"fll"	"Le Lionnais, François"	"forme préférée"
"mmelelionnais"	"Le Lionnais, Mme"	"forme préférée"
"fll"	"Le Lionnais, Rt"	"forme alternative"
"fll"	"Le Lyonnais"	"forme alternative"
"fll"	"Le Lyonnais, François"	"forme alternative"
"lepeillet"	"Le Peillet"	"forme alternative"
"melanieleplumet"	"Le Plumet, Mélanie"	"forme préférée"
"gustavelerouge"	"Le Rouge, Gustave"	"forme préférée"
"leroux"	"Le Roux"	"forme alternative"
"letasse"	"Le Tasse"	"forme alternative"
"hlt"	"Le Tellier"	"forme alternative"
"hlt"	"Le Tellier Hervé"	"forme alternative"
"hlt"	"Le Tellier, Hervé"	"forme préférée"
"breughellevieux"	"Le Vieux, Breughel"	"forme préférée"
"le"	"LE."	"forme alternative"
"le"	"LE"	"forme alternative"
"leautaud"	"Léautaud"	"forme préférée"
"lebesgue"	"Lebesgue"	"forme préférée"
"lebrau"	"Lebrau"	"forme alternative"
"lebrau"	"Lebrau, Jean"	"forme préférée"
"lebrun"	"Lebrun"	"forme préférée"
"michellebrun"	"Lebrun, Michel"	"forme préférée"
"yveslecerf"	"Lecerf, Yves"	"forme préférée"
"lechs"	"Lechs"	"forme préférée"
"leclech"	"Leclech"	"forme alternative"
"leclech"	"Leclech, L'esclave"	"forme alternative"
"leclech"	"Leclech'"	"forme alternative"
"leclech"	"LECLECH'"	"forme alternative"
"bleclerc"	"Leclerc, B."	"forme préférée"
"glecomte"	"Lecomte, Georges"	"forme préférée"
"lecontedelisle"	"Leconte de Lisle"	"forme alternative"
"georgesleconte"	"Leconte, Georges"	"forme préférée"
"el"	"lecroart"	"forme alternative"
"el"	"Lécroart"	"forme alternative"
"el"	"Lécroart Etienne"	"forme alternative"
"el"	"Lécroart, Etienne"	"forme préférée"
"el"	"lecroartetienne"	"forme alternative"
"evelynelecuire"	"Lecuire, Evelyne"	"forme préférée"
"leda"	"Léda"	"forme préférée"
"lefevredetaples"	"Lefèvre d'Etaples"	"forme alternative"
"juleslefevredeumier"	"Lefèvre-Deumier, Jules"	"forme préférée"
"patricklefur"	"Lefur, Patrick"	"forme préférée"
"jlegrand"	"Legrand, Jacques"	"forme préférée"
"legris"	"Legris"	"forme préférée"
"leguay"	"Leguay"	"forme préférée"
"lei"	"Lei"	"forme préférée"
"madameleipiscator"	"Lei-Piscator, Madame"	"forme préférée"
"leipp"	"Leipp"	"forme préférée"
"emileleipp"	"Leipp, E."	"forme alternative"
"emileleipp"	"Leipp, Emile"	"forme préférée"
"leiris"	"Leiris"	"forme alternative"
"michelleiris"	"Leiris, M."	"forme alternative"
"michelleiris"	"Leiris, Michel"	"forme préférée"
"plejeune"	"Lejeune, Phillipe"	"forme préférée"
"fll"	"lelionnais"	"forme alternative"
"fll"	"lelionnaisfrancois"	"forme alternative"
"stanislaslem"	"Lem, Stanislas"	"forme préférée"
"plemonnier"	"Lemonnier, P."	"forme préférée"
"lenine"	"Lénine"	"forme préférée"
"lenniegoodman"	"Lennie Goodman"	"forme alternative"
"lenniegoodman"	"Lenny Goodman"	"forme alternative"
"alenteri"	"Lenteri, A."	"forme alternative"
"alenteri"	"Lenteri, André"	"forme préférée"
"lenniegoodman"	"Leny Goodman"	"forme alternative"
"leonbopp"	"Léon Bopp"	"forme alternative"
"guillaumin"	"Léon Guillaumin"	"forme alternative"
"pierreleon"	"Léon, Pierre"	"forme préférée"
"robertleonard"	"Leonard, Robert"	"forme préférée"
"leonardosinigalli"	"Leonardo Sinigalli"	"forme alternative"
"leoncenadirpher"	"Léonce Nadirpher"	"forme alternative"
"leporeo"	"Leporeo"	"forme préférée"
"leipp"	"Lepp"	"forme alternative"
"simonleroux"	"Leroux, Simon"	"forme préférée"
"leroyerdeprades"	"Leroyer de Prades"	"forme alternative"
"jl"	"Lescure"	"forme alternative"
"jl"	"lescure"	"forme alternative"
"jl"	"Lescure Jean"	"forme alternative"
"jl"	"Lescure, Jean"	"forme préférée"
"mmelescure"	"Lescure, Mme"	"forme préférée"
"jl"	"Lescure, Monsieur"	"forme alternative"
"thomaslescure"	"Lescure, Thomas"	"forme préférée"
"jl"	"lescurejean"	"forme alternative"
"emilelessafre"	"Lessafre, Emile"	"forme préférée"
"le"	"let"	"forme alternative"
"hlt"	"letellier"	"forme alternative"
"hlt"	"letellierherve"	"forme alternative"
"le"	"letienne"	"forme alternative"
"levistrauss"	"Levi-Strauss"	"forme préférée"
"dlb"	"Levin Becker"	"forme alternative"
"dlb"	"Levin Becker Daniel"	"forme alternative"
"dlb"	"Levin Becker, Daniel"	"forme préférée"
"dlb"	"levinbecker"	"forme alternative"
"dlb"	"levinbeckerdaniel"	"forme alternative"
"levy"	"Lévy"	"forme préférée"
"calmannlevy"	"Levy, Calmann"	"forme préférée"
"lewiscarroll"	"Lewis Carroll"	"forme alternative"
"liebig"	"Liebig"	"forme préférée"
"lienard"	"Liénard"	"forme préférée"
"lili"	"Lili"	"forme préférée"
"vachellindsay"	"Lindsay, Vachel"	"forme préférée"
"line"	"Line"	"forme préférée"
"mcmurray"	"Line Mc Murray"	"forme alternative"
"mcmurray"	"Line McMurray"	"forme alternative"
"linobolzoni"	"Lino Bolzoni"	"forme alternative"
"lionnais"	"Lionnais"	"forme préférée"
"lionneau"	"Lionneau"	"forme préférée"
"christinelipinska"	"Lipinska, Christine"	"forme préférée"
"arthurdlittle"	"Little, Arthur D."	"forme préférée"
"littre"	"Littré"	"forme préférée"
"fll"	"LL"	"forme alternative"
"fll"	"ll"	"forme alternative"
"vargasllosa"	"Llosa, Vargas"	"forme préférée"
"samlloyd"	"Lloyd, Sam"	"forme préférée"
"mauriceloi"	"Loi, Maurice"	"forme préférée"
"mlongre"	"Longre, Jean-Pierre"	"forme préférée"
"lopedevega"	"Lope de Vega"	"forme alternative"
"lorca"	"Lorca"	"forme préférée"
"lordcharles"	"Lord Charles"	"forme alternative"
"lordhornbee"	"Lord Hornbee"	"forme alternative"
"moniquelorillard"	"Lorillard, Monique"	"forme préférée"
"louisbarnier"	"Louis Barnier"	"forme alternative"
"meigret"	"Louis Meigret"	"forme alternative"
"meigret"	"Louis Meigrot"	"forme alternative"
"meigret"	"Louis Moigret"	"forme alternative"
"louisneigret"	"Louis Neigret"	"forme alternative"
"louisnoir"	"Louis Noir"	"forme alternative"
"louisoury"	"Louis Oury"	"forme alternative"
"louisedevilmorin"	"Louise"	"forme alternative"
"louisedevilmorin"	"Louise de Vilmorin"	"forme alternative"
"jeanloupriviere"	"Loup Rivière, Jean"	"forme préférée"
"villslovalnoyon"	"Loval Noyon, Vills"	"forme préférée"
"le"	"Luc E"	"forme alternative"
"lucestang"	"Luc Estang"	"forme alternative"
"le"	"Luc Et"	"forme alternative"
"le"	"Luc Etienne"	"forme alternative"
"luclabanniere"	"Luc LABANNIERE"	"forme alternative"
"lucsimon"	"Luc Simon"	"forme alternative"
"le"	"luce"	"forme alternative"
"le"	"lucet"	"forme alternative"
"le"	"lucetienne"	"forme alternative"
"lucientesnieres"	"Lucien Tesnières"	"forme alternative"
"lucullus"	"Lucullus"	"forme préférée"
"ludwigharig"	"Ludwig Harig"	"forme alternative"
"raymondlulle"	"Lull, R."	"forme alternative"
"raymondlulle"	"Lulle"	"forme alternative"
"raymondlulle"	"Lulle, Raymond"	"forme préférée"
"stephanelupasco"	"Lupasco, Stéphane"	"forme préférée"
"joselupin"	"Lupin, José"	"forme préférée"
"lupisco"	"Lupisco"	"forme préférée"
"lusson"	"Lusson"	"forme préférée"
"mathieulusson"	"Lusson, Mathieu"	"forme préférée"
"pierrelusson"	"Lusson, Pierre"	"forme préférée"
"guylux"	"Lux, Guy"	"forme préférée"
"lyant"	"Lyant"	"forme préférée"
"mcmurray"	"Lynn McMurray"	"forme alternative"
"lelyonnais"	"Lyonnais"	"forme alternative"
"fll"	"Lyonnais, Le"	"forme alternative"
"harinaga"	"M. ARINAGA"	"forme alternative"
"ma"	"M. Audin"	"forme alternative"
"mayme"	"M. Aymé"	"forme alternative"
"mb"	"M. B."	"forme alternative"
"mbaillu"	"M. Baillu"	"forme alternative"
"mbalestra"	"M. Balestra"	"forme alternative"
"mb"	"M. Bénabou"	"forme alternative"
"cb"	"M. Berge"	"forme alternative"
"bernard"	"M. Bernard"	"forme alternative"
"mbokanovski"	"M. Bokanovski"	"forme alternative"
"bouche"	"M. Bouché"	"forme alternative"
"mchaix"	"M. Chaix"	"forme alternative"
"johncrombie"	"M. Crombie"	"forme alternative"
"md"	"M. Duchamp"	"forme alternative"
"mduchateau"	"M. Duchateau"	"forme alternative"
"ferval"	"M. ERVAL"	"forme alternative"
"florkin"	"M. Florkin"	"forme alternative"
"mfournel"	"M. Fournel"	"forme alternative"
"mgeorgesbarbarin"	"M. Georges Barbarin"	"forme alternative"
"mg"	"M. Grangaud"	"forme alternative"
"guiraud"	"M. GUIRAUD"	"forme alternative"
"mguyleclech"	"M. Guy Le Clec'h"	"forme alternative"
"bouche"	"M. Henri-Pol BOUCHE"	"forme alternative"
"hirschberg"	"M. Hirschberg"	"forme alternative"
"lebrau"	"M. Jean Lebrau"	"forme alternative"
"mariejouannic"	"M. Jouannic"	"forme alternative"
"mlamensch"	"M. Lamensch"	"forme alternative"
"mlatis"	"M. Latis"	"forme alternative"
"leclech"	"M. Le Clec'h"	"forme alternative"
"leiris"	"M. Leiris"	"forme alternative"
"jl"	"M. Lescure"	"forme alternative"
"mlongre"	"M. Longre"	"forme alternative"
"mlucienbarnier"	"M. Lucien Barnier"	"forme alternative"
"moritz"	"M. Maitz"	"forme alternative"
"mmalraux"	"M. Malraux"	"forme alternative"
"mmassuard"	"M. Massuard"	"forme alternative"
"mmauron"	"M. Mauron"	"forme alternative"
"mm"	"M. Métail"	"forme alternative"
"moles"	"M. Moles"	"forme alternative"
"mmorse"	"M. Morse"	"forme alternative"
"mpetitot"	"M. Petitot"	"forme alternative"
"bernardquemada"	"M. Quemada"	"forme alternative"
"bernardquemada"	"M. QUEMADA"	"forme alternative"
"queneau"	"M. Queneau"	"forme alternative"
"msakazume"	"M. Sakazume"	"forme alternative"
"msc"	"M. Sc."	"forme alternative"
"marcelpaulschutzenberger"	"M. Schutzemberger"	"forme alternative"
"msourina"	"M. Sourina"	"forme alternative"
"mspoerri"	"M. Spoerri"	"forme alternative"
"starynkevitch"	"M. Starynkevitch"	"forme alternative"
"starynkevitch"	"M. STARYNKEVITCH"	"forme alternative"
"md"	"M. Su"	"forme alternative"
"mvanbesin"	"M. Van Besin"	"forme alternative"
"whitlaw"	"M. Whitlaw"	"forme alternative"
"whitlaw"	"M. Wythlaw"	"forme alternative"
"mpfouchet"	"M.-P. Fouchet"	"forme alternative"
"mb"	"M.B"	"forme alternative"
"mb"	"M.B."	"forme alternative"
"chaix"	"M.C"	"forme alternative"
"md"	"M.D."	"forme alternative"
"mm"	"M.M."	"forme alternative"
"ma"	"MA"	"forme alternative"
"ma"	"ma"	"forme alternative"
"moebius"	"Möebius"	"forme alternative"
"maarri"	"Maarri"	"forme préférée"
"macgonagall"	"Mac Gonagall"	"forme alternative"
"jacksonmaclow"	"Mac Lew, Jackson"	"forme alternative"
"jacksonmaclow"	"Mac Low, Jackson"	"forme préférée"
"macnab"	"Mac Nab"	"forme alternative"
"macorlan"	"Mac Orlan"	"forme alternative"
"madameblavier"	"Madame Blavier"	"forme alternative"
"madamebraffort"	"Madame Braffort"	"forme alternative"
"madamedormesson"	"Madame D'Ormesson"	"forme alternative"
"madamedegaulle"	"Madame de Gaulle"	"forme alternative"
"hichberg"	"Madame Hichberg"	"forme alternative"
"madamehirschberg"	"Madame Hirschberg"	"forme alternative"
"hichberg"	"Madame Hitchberg"	"forme alternative"
"madameleipiscator"	"Madame Lei-Piscator"	"forme alternative"
"madamerambuteau"	"Madame Rambuteau"	"forme alternative"
"madametyruan"	"Madame Tyruan"	"forme alternative"
"mademoiselleelbaz"	"Mademoiselle Elbaz"	"forme alternative"
