"id"	"forme"	"label"
"ventredeparis"	"Le Ventre de Paris"	"forme préférée"
"ventredeparis"	"Ventre de Paris"	"forme alternative"
"venudailleurs"	"Venu d’ailleurs"	"forme préférée"
"vermicellesoulesantepositionshasardeuses"	"Vermicelles ou les antepositions hasardeuses"	"forme alternative"
"vermicellesoulesantepositionshasardeuses"	"Vermicelles ou les antépositions hasardeuses"	"forme préférée"
"verslatypopo"	"Vers la typopo"	"forme préférée"
"viedelycurgue"	"Vie de Lycurgue"	"forme préférée"
"viederroussel"	"Vie de R. Roussel"	"forme préférée"
"viedessaintes"	"Vie des saintes"	"forme préférée"
"viemodedemploi"	"Vie mode d’emploi"	"forme alternative"
"villeseternellesinvisibles"	"Villes éternelles invisibles"	"forme préférée"
"virtualitesartificielles"	"Virtualités artificielles"	"forme préférée"
"voldicare"	"Vol d’Icare"	"forme préférée"
"volumebraffort"	"Bibliothèque oulipienne (vol. 9, Braffort)"	"forme préférée"
"volumebraffort"	"Volume braffort"	"forme alternative"
"volumeii"	"Volume ii"	"forme alternative"
"volumequeneau"	"Bibliothèque oulipienne (vol. 4, Queneau)"	"forme préférée"
"volumequeneau"	"Bibliothèque oulipienne spécial Queneau"	"forme alternative"
"volumequeneau"	"Spécial queneau"	"forme alternative"
"volumequeneau"	"Volume queneau"	"forme alternative"
"volumevi"	"Contemporary Authors, Autobiography Series, vol. 6"	"forme préférée"
"volumevi"	"Volume vi"	"forme alternative"
"voux"	"Vœux"	"forme préférée"
"voux"	"Vœux"	"forme alternative"
"voyage"	"Le Voyage de Cook"	"forme préférée"
"voyage"	"Voyage"	"forme alternative"
"voyagesdegulliver"	"Les Voyages de Gulliver"	"forme préférée"
"voyagesdegulliver"	"Voyages de Gulliver"	"forme alternative"
"voyelles"	"Voyelles"	"forme préférée"
"vuelta"	"Vuelta"	"forme préférée"
"w_"	"Souvenir"	"forme alternative"
"w_"	"Souvenirs d’enfance"	"forme alternative"
"w_"	"W"	"forme alternative"
"w_"	"W ou le souvenir d’enfance"	"forme préférée"
"whataman"	"What a man"	"forme préférée"
"winterdialogue"	"Winter dialogue"	"forme préférée"
"wordrecreations"	"Word recreations"	"forme préférée"
"wordways"	"Word Ways"	"forme préférée"
"wordways"	"Word ways"	"forme alternative"
"wordways"	"Words"	"forme alternative"
"wordways"	"World ways"	"forme alternative"
"works"	"Works"	"forme préférée"
"worldways"	"World ways"	"forme alternative"
"worldways"	"Worldways"	"forme alternative"
"y_"	"Y"	"forme alternative"
"y_"	"Y et K: essai sur la peinture au risque de la lettre"	"forme préférée"
"yiking"	"Yi king"	"forme préférée"
"zazie"	"Zazie"	"forme alternative"
"zazie"	"Zazie dans le métro"	"forme préférée"
"zerofaute"	"Zéro faute"	"forme préférée"
"zinga"	"Zinga"	"forme alternative"
"zinga"	"Zinga 8"	"forme préférée"
"zoomemonosyllabique"	"Zoo"	"forme préférée"
"zoomemonosyllabique"	"Zoo me monosyllabique"	"forme alternative"
